estudiante_codigo,estudiante_nombre,materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,fecha_asignacion,fecha_entrega,nota_maxima,nota_minima_aprobacion,porcentaje_nota_final,permite_entrega_tardia,penalizacion_tardio
2253,Maria Huanca,Biología,7,1,4,PARCIAL 3,Parcial 3 de Biología - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,2,4,PRÁCTICO 1,Práctico 1 de Biología - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,4,PRÁCTICO 2,Práctico 2 de Biología - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,4,PRÁCTICO 3,Práctico 3 de Biología - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,4,PRÁCTICO 4,Práctico 4 de Biología - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,4,PRÁCTICO 5,Práctico 5 de Biología - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,4,PRÁCTICO 6,Práctico 6 de Biología - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,1,5,PARCIAL 1,Parcial 1 de Biología - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,1,5,PARCIAL 2,Parcial 2 de Biología - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,1,5,PARCIAL 3,Parcial 3 de Biología - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,2,5,PRÁCTICO 1,Práctico 1 de Biología - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,5,PRÁCTICO 2,Práctico 2 de Biología - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,5,PRÁCTICO 3,Práctico 3 de Biología - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,5,PRÁCTICO 4,Práctico 4 de Biología - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,5,PRÁCTICO 5,Práctico 5 de Biología - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,5,PRÁCTICO 6,Práctico 6 de Biología - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,1,6,PARCIAL 1,Parcial 1 de Biología - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,1,6,PARCIAL 2,Parcial 2 de Biología - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,1,6,PARCIAL 3,Parcial 3 de Biología - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Biología,7,2,6,PRÁCTICO 1,Práctico 1 de Biología - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,6,PRÁCTICO 2,Práctico 2 de Biología - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,6,PRÁCTICO 3,Práctico 3 de Biología - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,6,PRÁCTICO 4,Práctico 4 de Biología - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,6,PRÁCTICO 5,Práctico 5 de Biología - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Biología,7,2,6,PRÁCTICO 6,Práctico 6 de Biología - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,1,4,PARCIAL 1,Parcial 1 de Historia - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,1,4,PARCIAL 2,Parcial 2 de Historia - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,1,4,PARCIAL 3,Parcial 3 de Historia - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,2,4,PRÁCTICO 1,Práctico 1 de Historia - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,4,PRÁCTICO 2,Práctico 2 de Historia - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,4,PRÁCTICO 3,Práctico 3 de Historia - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,4,PRÁCTICO 4,Práctico 4 de Historia - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,4,PRÁCTICO 5,Práctico 5 de Historia - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,4,PRÁCTICO 6,Práctico 6 de Historia - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,1,5,PARCIAL 1,Parcial 1 de Historia - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,1,5,PARCIAL 2,Parcial 2 de Historia - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,1,5,PARCIAL 3,Parcial 3 de Historia - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,2,5,PRÁCTICO 1,Práctico 1 de Historia - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,5,PRÁCTICO 2,Práctico 2 de Historia - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,5,PRÁCTICO 3,Práctico 3 de Historia - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,5,PRÁCTICO 4,Práctico 4 de Historia - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,5,PRÁCTICO 5,Práctico 5 de Historia - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,5,PRÁCTICO 6,Práctico 6 de Historia - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,1,6,PARCIAL 1,Parcial 1 de Historia - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,1,6,PARCIAL 2,Parcial 2 de Historia - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,1,6,PARCIAL 3,Parcial 3 de Historia - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Historia,7,2,6,PRÁCTICO 1,Práctico 1 de Historia - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,6,PRÁCTICO 2,Práctico 2 de Historia - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,6,PRÁCTICO 3,Práctico 3 de Historia - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,6,PRÁCTICO 4,Práctico 4 de Historia - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,6,PRÁCTICO 5,Práctico 5 de Historia - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Historia,7,2,6,PRÁCTICO 6,Práctico 6 de Historia - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,1,4,PARCIAL 1,Parcial 1 de Geografía - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,1,4,PARCIAL 2,Parcial 2 de Geografía - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,1,4,PARCIAL 3,Parcial 3 de Geografía - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,2,4,PRÁCTICO 1,Práctico 1 de Geografía - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,4,PRÁCTICO 2,Práctico 2 de Geografía - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,4,PRÁCTICO 3,Práctico 3 de Geografía - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,4,PRÁCTICO 4,Práctico 4 de Geografía - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,4,PRÁCTICO 5,Práctico 5 de Geografía - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,4,PRÁCTICO 6,Práctico 6 de Geografía - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,1,5,PARCIAL 1,Parcial 1 de Geografía - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,1,5,PARCIAL 2,Parcial 2 de Geografía - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,1,5,PARCIAL 3,Parcial 3 de Geografía - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,2,5,PRÁCTICO 1,Práctico 1 de Geografía - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,5,PRÁCTICO 2,Práctico 2 de Geografía - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,5,PRÁCTICO 3,Práctico 3 de Geografía - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,5,PRÁCTICO 4,Práctico 4 de Geografía - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,5,PRÁCTICO 5,Práctico 5 de Geografía - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,5,PRÁCTICO 6,Práctico 6 de Geografía - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,1,6,PARCIAL 1,Parcial 1 de Geografía - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,1,6,PARCIAL 2,Parcial 2 de Geografía - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,1,6,PARCIAL 3,Parcial 3 de Geografía - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Geografía,7,2,6,PRÁCTICO 1,Práctico 1 de Geografía - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,6,PRÁCTICO 2,Práctico 2 de Geografía - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,6,PRÁCTICO 3,Práctico 3 de Geografía - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,6,PRÁCTICO 4,Práctico 4 de Geografía - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,6,PRÁCTICO 5,Práctico 5 de Geografía - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Geografía,7,2,6,PRÁCTICO 6,Práctico 6 de Geografía - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,4,PARCIAL 1,Parcial 1 de Idioma Extranjero - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,4,PARCIAL 2,Parcial 2 de Idioma Extranjero - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,4,PARCIAL 3,Parcial 3 de Idioma Extranjero - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,4,PRÁCTICO 1,Práctico 1 de Idioma Extranjero - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,4,PRÁCTICO 2,Práctico 2 de Idioma Extranjero - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,4,PRÁCTICO 3,Práctico 3 de Idioma Extranjero - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,4,PRÁCTICO 4,Práctico 4 de Idioma Extranjero - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,4,PRÁCTICO 5,Práctico 5 de Idioma Extranjero - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,4,PRÁCTICO 6,Práctico 6 de Idioma Extranjero - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,5,PARCIAL 1,Parcial 1 de Idioma Extranjero - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,5,PARCIAL 2,Parcial 2 de Idioma Extranjero - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,5,PARCIAL 3,Parcial 3 de Idioma Extranjero - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,5,PRÁCTICO 1,Práctico 1 de Idioma Extranjero - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,5,PRÁCTICO 2,Práctico 2 de Idioma Extranjero - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,5,PRÁCTICO 3,Práctico 3 de Idioma Extranjero - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,5,PRÁCTICO 4,Práctico 4 de Idioma Extranjero - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,5,PRÁCTICO 5,Práctico 5 de Idioma Extranjero - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,5,PRÁCTICO 6,Práctico 6 de Idioma Extranjero - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,6,PARCIAL 1,Parcial 1 de Idioma Extranjero - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,6,PARCIAL 2,Parcial 2 de Idioma Extranjero - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,1,6,PARCIAL 3,Parcial 3 de Idioma Extranjero - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,6,PRÁCTICO 1,Práctico 1 de Idioma Extranjero - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,6,PRÁCTICO 2,Práctico 2 de Idioma Extranjero - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,6,PRÁCTICO 3,Práctico 3 de Idioma Extranjero - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,6,PRÁCTICO 4,Práctico 4 de Idioma Extranjero - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,6,PRÁCTICO 5,Práctico 5 de Idioma Extranjero - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Idioma Extranjero,7,2,6,PRÁCTICO 6,Práctico 6 de Idioma Extranjero - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,4,PARCIAL 1,Parcial 1 de Educación Física - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,4,PARCIAL 2,Parcial 2 de Educación Física - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,4,PARCIAL 3,Parcial 3 de Educación Física - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,4,PRÁCTICO 1,Práctico 1 de Educación Física - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,4,PRÁCTICO 2,Práctico 2 de Educación Física - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,4,PRÁCTICO 3,Práctico 3 de Educación Física - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,4,PRÁCTICO 4,Práctico 4 de Educación Física - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,4,PRÁCTICO 5,Práctico 5 de Educación Física - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,4,PRÁCTICO 6,Práctico 6 de Educación Física - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,5,PARCIAL 1,Parcial 1 de Educación Física - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,5,PARCIAL 2,Parcial 2 de Educación Física - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,5,PARCIAL 3,Parcial 3 de Educación Física - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,5,PRÁCTICO 1,Práctico 1 de Educación Física - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,5,PRÁCTICO 2,Práctico 2 de Educación Física - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,5,PRÁCTICO 3,Práctico 3 de Educación Física - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,5,PRÁCTICO 4,Práctico 4 de Educación Física - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,5,PRÁCTICO 5,Práctico 5 de Educación Física - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,5,PRÁCTICO 6,Práctico 6 de Educación Física - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,6,PARCIAL 1,Parcial 1 de Educación Física - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,6,PARCIAL 2,Parcial 2 de Educación Física - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,1,6,PARCIAL 3,Parcial 3 de Educación Física - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,6,PRÁCTICO 1,Práctico 1 de Educación Física - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,6,PRÁCTICO 2,Práctico 2 de Educación Física - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,6,PRÁCTICO 3,Práctico 3 de Educación Física - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,6,PRÁCTICO 4,Práctico 4 de Educación Física - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,6,PRÁCTICO 5,Práctico 5 de Educación Física - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Educación Física,7,2,6,PRÁCTICO 6,Práctico 6 de Educación Física - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,4,PARCIAL 1,Parcial 1 de Artes Plásticas - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,4,PARCIAL 2,Parcial 2 de Artes Plásticas - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,4,PARCIAL 3,Parcial 3 de Artes Plásticas - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,4,PRÁCTICO 1,Práctico 1 de Artes Plásticas - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,4,PRÁCTICO 2,Práctico 2 de Artes Plásticas - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,4,PRÁCTICO 3,Práctico 3 de Artes Plásticas - 2022,2022-02-10,2022-02-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,4,PRÁCTICO 4,Práctico 4 de Artes Plásticas - 2022,2022-02-13,2022-02-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,4,PRÁCTICO 5,Práctico 5 de Artes Plásticas - 2022,2022-02-16,2022-02-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,4,PRÁCTICO 6,Práctico 6 de Artes Plásticas - 2022,2022-02-19,2022-02-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,5,PARCIAL 1,Parcial 1 de Artes Plásticas - 2022,2022-05-11,2022-05-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,5,PARCIAL 2,Parcial 2 de Artes Plásticas - 2022,2022-05-21,2022-05-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,5,PARCIAL 3,Parcial 3 de Artes Plásticas - 2022,2022-05-31,2022-06-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,5,PRÁCTICO 1,Práctico 1 de Artes Plásticas - 2022,2022-05-04,2022-05-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,5,PRÁCTICO 2,Práctico 2 de Artes Plásticas - 2022,2022-05-07,2022-05-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,5,PRÁCTICO 3,Práctico 3 de Artes Plásticas - 2022,2022-05-10,2022-05-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,5,PRÁCTICO 4,Práctico 4 de Artes Plásticas - 2022,2022-05-13,2022-05-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,5,PRÁCTICO 5,Práctico 5 de Artes Plásticas - 2022,2022-05-16,2022-05-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,5,PRÁCTICO 6,Práctico 6 de Artes Plásticas - 2022,2022-05-19,2022-05-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,6,PARCIAL 1,Parcial 1 de Artes Plásticas - 2022,2022-10-11,2022-10-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,6,PARCIAL 2,Parcial 2 de Artes Plásticas - 2022,2022-10-21,2022-10-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,1,6,PARCIAL 3,Parcial 3 de Artes Plásticas - 2022,2022-10-31,2022-11-05,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,6,PRÁCTICO 1,Práctico 1 de Artes Plásticas - 2022,2022-10-04,2022-10-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,6,PRÁCTICO 2,Práctico 2 de Artes Plásticas - 2022,2022-10-07,2022-10-11,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,6,PRÁCTICO 3,Práctico 3 de Artes Plásticas - 2022,2022-10-10,2022-10-14,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,6,PRÁCTICO 4,Práctico 4 de Artes Plásticas - 2022,2022-10-13,2022-10-17,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,6,PRÁCTICO 5,Práctico 5 de Artes Plásticas - 2022,2022-10-16,2022-10-20,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Artes Plásticas,7,2,6,PRÁCTICO 6,Práctico 6 de Artes Plásticas - 2022,2022-10-19,2022-10-23,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Música,7,1,4,PARCIAL 1,Parcial 1 de Música - 2022,2022-02-11,2022-02-16,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Música,7,1,4,PARCIAL 2,Parcial 2 de Música - 2022,2022-02-21,2022-02-26,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Música,7,1,4,PARCIAL 3,Parcial 3 de Música - 2022,2022-03-03,2022-03-08,100.0,51.0,20.0,True,10.0
2253,Maria Huanca,Música,7,2,4,PRÁCTICO 1,Práctico 1 de Música - 2022,2022-02-04,2022-02-08,100.0,51.0,5.0,True,10.0
2253,Maria Huanca,Música,7,2,4,PRÁCTICO 2,Práctico 2 de Música - 2022,2022-02-07,2022-02-11,100.0,51.0,5.0,True,10.0
