estudiante_codigo,estudiante_nombre,materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,fecha_asignacion,fecha_entrega,nota_maxima,nota_minima_aprobacion,porcentaje_nota_final,permite_entrega_tardia,penalizacion_tardio,calificacion,anio
2253,Maria Huanca,Biología,7,1,9,PARCIAL 2,Parcial 2 de Biología - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,67.2,2023
2253,Maria Huanca,Biología,7,1,9,PARCIAL 3,Parcial 3 de Biología - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,62.4,2023
2253,Maria Huanca,Biología,7,2,9,PRÁCTICO 1,Práctico 1 de Biología - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,79.0,2023
2253,Maria Huanca,Biología,7,2,9,PRÁCTICO 2,Práctico 2 de Biología - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,80.0,2023
2253,Maria Huanca,Biología,7,2,9,PRÁCTICO 3,Práctico 3 de Biología - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,69.6,2023
2253,Maria Huanca,Biología,7,2,9,PRÁCTICO 4,Práctico 4 de Biología - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,85.1,2023
2253,Maria Huanca,Biología,7,2,9,PRÁCTICO 5,Práctico 5 de Biología - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,84.4,2023
2253,Maria Huanca,Biología,7,2,9,PRÁCTICO 6,Práctico 6 de Biología - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,78.8,2023
2287,Marcelo Limachi,Matemáticas,8,1,7,PARCIAL 1,Parcial 1 de Matemáticas - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,62.5,2023
2287,Marcelo Limachi,Matemáticas,8,1,7,PARCIAL 2,Parcial 2 de Matemáticas - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,58.3,2023
2287,Marcelo Limachi,Matemáticas,8,1,7,PARCIAL 3,Parcial 3 de Matemáticas - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,85.4,2023
2287,Marcelo Limachi,Matemáticas,8,2,7,PRÁCTICO 1,Práctico 1 de Matemáticas - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,80.1,2023
2287,Marcelo Limachi,Matemáticas,8,2,7,PRÁCTICO 2,Práctico 2 de Matemáticas - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,88.9,2023
2287,Marcelo Limachi,Matemáticas,8,2,7,PRÁCTICO 3,Práctico 3 de Matemáticas - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,67.5,2023
2287,Marcelo Limachi,Matemáticas,8,2,7,PRÁCTICO 4,Práctico 4 de Matemáticas - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,67.5,2023
2287,Marcelo Limachi,Matemáticas,8,2,7,PRÁCTICO 5,Práctico 5 de Matemáticas - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,59.6,2023
2287,Marcelo Limachi,Matemáticas,8,2,7,PRÁCTICO 6,Práctico 6 de Matemáticas - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,70.6,2023
2287,Marcelo Limachi,Matemáticas,8,1,8,PARCIAL 1,Parcial 1 de Matemáticas - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,82.2,2023
2287,Marcelo Limachi,Matemáticas,8,1,8,PARCIAL 2,Parcial 2 de Matemáticas - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,64.7,2023
2287,Marcelo Limachi,Matemáticas,8,1,8,PARCIAL 3,Parcial 3 de Matemáticas - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,69.7,2023
2287,Marcelo Limachi,Matemáticas,8,2,8,PRÁCTICO 1,Práctico 1 de Matemáticas - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,73.6,2023
2287,Marcelo Limachi,Matemáticas,8,2,8,PRÁCTICO 2,Práctico 2 de Matemáticas - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,79.3,2023
2287,Marcelo Limachi,Matemáticas,8,2,8,PRÁCTICO 3,Práctico 3 de Matemáticas - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,57.1,2023
2287,Marcelo Limachi,Matemáticas,8,2,8,PRÁCTICO 4,Práctico 4 de Matemáticas - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,74.5,2023
2287,Marcelo Limachi,Matemáticas,8,2,8,PRÁCTICO 5,Práctico 5 de Matemáticas - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,87.5,2023
2287,Marcelo Limachi,Matemáticas,8,2,8,PRÁCTICO 6,Práctico 6 de Matemáticas - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,67.2,2023
2287,Marcelo Limachi,Matemáticas,8,1,9,PARCIAL 1,Parcial 1 de Matemáticas - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,61.9,2023
2287,Marcelo Limachi,Matemáticas,8,1,9,PARCIAL 2,Parcial 2 de Matemáticas - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,66.7,2023
2287,Marcelo Limachi,Matemáticas,8,1,9,PARCIAL 3,Parcial 3 de Matemáticas - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,64.1,2023
2287,Marcelo Limachi,Matemáticas,8,2,9,PRÁCTICO 1,Práctico 1 de Matemáticas - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,74.1,2023
2287,Marcelo Limachi,Matemáticas,8,2,9,PRÁCTICO 2,Práctico 2 de Matemáticas - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,85.2,2023
2287,Marcelo Limachi,Matemáticas,8,2,9,PRÁCTICO 3,Práctico 3 de Matemáticas - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,75.1,2023
2287,Marcelo Limachi,Matemáticas,8,2,9,PRÁCTICO 4,Práctico 4 de Matemáticas - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,74.7,2023
2287,Marcelo Limachi,Matemáticas,8,2,9,PRÁCTICO 5,Práctico 5 de Matemáticas - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,82.4,2023
2287,Marcelo Limachi,Matemáticas,8,2,9,PRÁCTICO 6,Práctico 6 de Matemáticas - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,86.8,2023
2287,Marcelo Limachi,Lenguaje,8,1,7,PARCIAL 1,Parcial 1 de Lenguaje - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,83.7,2023
2287,Marcelo Limachi,Lenguaje,8,1,7,PARCIAL 2,Parcial 2 de Lenguaje - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,64.6,2023
2287,Marcelo Limachi,Lenguaje,8,1,7,PARCIAL 3,Parcial 3 de Lenguaje - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,68.3,2023
2287,Marcelo Limachi,Lenguaje,8,2,7,PRÁCTICO 1,Práctico 1 de Lenguaje - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,60.7,2023
2287,Marcelo Limachi,Lenguaje,8,2,7,PRÁCTICO 2,Práctico 2 de Lenguaje - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,68.3,2023
2287,Marcelo Limachi,Lenguaje,8,2,7,PRÁCTICO 3,Práctico 3 de Lenguaje - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,62.9,2023
2287,Marcelo Limachi,Lenguaje,8,2,7,PRÁCTICO 4,Práctico 4 de Lenguaje - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,80.1,2023
2287,Marcelo Limachi,Lenguaje,8,2,7,PRÁCTICO 5,Práctico 5 de Lenguaje - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,58.9,2023
2287,Marcelo Limachi,Lenguaje,8,2,7,PRÁCTICO 6,Práctico 6 de Lenguaje - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,69.2,2023
2287,Marcelo Limachi,Lenguaje,8,1,8,PARCIAL 1,Parcial 1 de Lenguaje - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,62.3,2023
2287,Marcelo Limachi,Lenguaje,8,1,8,PARCIAL 2,Parcial 2 de Lenguaje - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,89.5,2023
2287,Marcelo Limachi,Lenguaje,8,1,8,PARCIAL 3,Parcial 3 de Lenguaje - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,68.2,2023
2287,Marcelo Limachi,Lenguaje,8,2,8,PRÁCTICO 1,Práctico 1 de Lenguaje - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,77.2,2023
2287,Marcelo Limachi,Lenguaje,8,2,8,PRÁCTICO 2,Práctico 2 de Lenguaje - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,72.4,2023
2287,Marcelo Limachi,Lenguaje,8,2,8,PRÁCTICO 3,Práctico 3 de Lenguaje - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,57.5,2023
2287,Marcelo Limachi,Lenguaje,8,2,8,PRÁCTICO 4,Práctico 4 de Lenguaje - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,72.5,2023
2287,Marcelo Limachi,Lenguaje,8,2,8,PRÁCTICO 5,Práctico 5 de Lenguaje - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,62.5,2023
2287,Marcelo Limachi,Lenguaje,8,2,8,PRÁCTICO 6,Práctico 6 de Lenguaje - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,87.7,2023
2287,Marcelo Limachi,Lenguaje,8,1,9,PARCIAL 1,Parcial 1 de Lenguaje - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,63.3,2023
2287,Marcelo Limachi,Lenguaje,8,1,9,PARCIAL 2,Parcial 2 de Lenguaje - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,72.8,2023
2287,Marcelo Limachi,Lenguaje,8,1,9,PARCIAL 3,Parcial 3 de Lenguaje - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,81.6,2023
2287,Marcelo Limachi,Lenguaje,8,2,9,PRÁCTICO 1,Práctico 1 de Lenguaje - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,79.4,2023
2287,Marcelo Limachi,Lenguaje,8,2,9,PRÁCTICO 2,Práctico 2 de Lenguaje - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,76.3,2023
2287,Marcelo Limachi,Lenguaje,8,2,9,PRÁCTICO 3,Práctico 3 de Lenguaje - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,71.1,2023
2287,Marcelo Limachi,Lenguaje,8,2,9,PRÁCTICO 4,Práctico 4 de Lenguaje - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,61.6,2023
2287,Marcelo Limachi,Lenguaje,8,2,9,PRÁCTICO 5,Práctico 5 de Lenguaje - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,72.6,2023
2287,Marcelo Limachi,Lenguaje,8,2,9,PRÁCTICO 6,Práctico 6 de Lenguaje - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,56.1,2023
2287,Marcelo Limachi,Física,8,1,7,PARCIAL 1,Parcial 1 de Física - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,62.1,2023
2287,Marcelo Limachi,Física,8,1,7,PARCIAL 2,Parcial 2 de Física - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,89.1,2023
2287,Marcelo Limachi,Física,8,1,7,PARCIAL 3,Parcial 3 de Física - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,62.8,2023
2287,Marcelo Limachi,Física,8,2,7,PRÁCTICO 1,Práctico 1 de Física - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,61.7,2023
2287,Marcelo Limachi,Física,8,2,7,PRÁCTICO 2,Práctico 2 de Física - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,76.8,2023
2287,Marcelo Limachi,Física,8,2,7,PRÁCTICO 3,Práctico 3 de Física - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,89.3,2023
2287,Marcelo Limachi,Física,8,2,7,PRÁCTICO 4,Práctico 4 de Física - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,72.0,2023
2287,Marcelo Limachi,Física,8,2,7,PRÁCTICO 5,Práctico 5 de Física - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,89.6,2023
2287,Marcelo Limachi,Física,8,2,7,PRÁCTICO 6,Práctico 6 de Física - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,82.7,2023
2287,Marcelo Limachi,Física,8,1,8,PARCIAL 1,Parcial 1 de Física - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,68.0,2023
2287,Marcelo Limachi,Física,8,1,8,PARCIAL 2,Parcial 2 de Física - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,78.4,2023
2287,Marcelo Limachi,Física,8,1,8,PARCIAL 3,Parcial 3 de Física - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,70.1,2023
2287,Marcelo Limachi,Física,8,2,8,PRÁCTICO 1,Práctico 1 de Física - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,69.0,2023
2287,Marcelo Limachi,Física,8,2,8,PRÁCTICO 2,Práctico 2 de Física - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,82.0,2023
2287,Marcelo Limachi,Física,8,2,8,PRÁCTICO 3,Práctico 3 de Física - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,71.4,2023
2287,Marcelo Limachi,Física,8,2,8,PRÁCTICO 4,Práctico 4 de Física - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,88.8,2023
2287,Marcelo Limachi,Física,8,2,8,PRÁCTICO 5,Práctico 5 de Física - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,63.9,2023
2287,Marcelo Limachi,Física,8,2,8,PRÁCTICO 6,Práctico 6 de Física - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,78.7,2023
2287,Marcelo Limachi,Física,8,1,9,PARCIAL 1,Parcial 1 de Física - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,79.9,2023
2287,Marcelo Limachi,Física,8,1,9,PARCIAL 2,Parcial 2 de Física - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,57.3,2023
2287,Marcelo Limachi,Física,8,1,9,PARCIAL 3,Parcial 3 de Física - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,77.6,2023
2287,Marcelo Limachi,Física,8,2,9,PRÁCTICO 1,Práctico 1 de Física - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,66.6,2023
2287,Marcelo Limachi,Física,8,2,9,PRÁCTICO 2,Práctico 2 de Física - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,58.1,2023
2287,Marcelo Limachi,Física,8,2,9,PRÁCTICO 3,Práctico 3 de Física - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,87.6,2023
2287,Marcelo Limachi,Física,8,2,9,PRÁCTICO 4,Práctico 4 de Física - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,82.4,2023
2287,Marcelo Limachi,Física,8,2,9,PRÁCTICO 5,Práctico 5 de Física - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,79.3,2023
2287,Marcelo Limachi,Física,8,2,9,PRÁCTICO 6,Práctico 6 de Física - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,58.8,2023
2287,Marcelo Limachi,Química,8,1,7,PARCIAL 1,Parcial 1 de Química - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,84.6,2023
2287,Marcelo Limachi,Química,8,1,7,PARCIAL 2,Parcial 2 de Química - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,76.9,2023
2287,Marcelo Limachi,Química,8,1,7,PARCIAL 3,Parcial 3 de Química - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,82.9,2023
2287,Marcelo Limachi,Química,8,2,7,PRÁCTICO 1,Práctico 1 de Química - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,56.1,2023
2287,Marcelo Limachi,Química,8,2,7,PRÁCTICO 2,Práctico 2 de Química - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,73.2,2023
2287,Marcelo Limachi,Química,8,2,7,PRÁCTICO 3,Práctico 3 de Química - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,83.1,2023
2287,Marcelo Limachi,Química,8,2,7,PRÁCTICO 4,Práctico 4 de Química - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,60.4,2023
2287,Marcelo Limachi,Química,8,2,7,PRÁCTICO 5,Práctico 5 de Química - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,65.5,2023
2287,Marcelo Limachi,Química,8,2,7,PRÁCTICO 6,Práctico 6 de Química - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,76.3,2023
2287,Marcelo Limachi,Química,8,1,8,PARCIAL 1,Parcial 1 de Química - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,88.8,2023
2287,Marcelo Limachi,Química,8,1,8,PARCIAL 2,Parcial 2 de Química - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,81.3,2023
2287,Marcelo Limachi,Química,8,1,8,PARCIAL 3,Parcial 3 de Química - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,72.2,2023
2287,Marcelo Limachi,Química,8,2,8,PRÁCTICO 1,Práctico 1 de Química - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,86.0,2023
2287,Marcelo Limachi,Química,8,2,8,PRÁCTICO 2,Práctico 2 de Química - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,57.6,2023
2287,Marcelo Limachi,Química,8,2,8,PRÁCTICO 3,Práctico 3 de Química - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,83.5,2023
2287,Marcelo Limachi,Química,8,2,8,PRÁCTICO 4,Práctico 4 de Química - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,85.7,2023
2287,Marcelo Limachi,Química,8,2,8,PRÁCTICO 5,Práctico 5 de Química - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,76.3,2023
2287,Marcelo Limachi,Química,8,2,8,PRÁCTICO 6,Práctico 6 de Química - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,66.2,2023
2287,Marcelo Limachi,Química,8,1,9,PARCIAL 1,Parcial 1 de Química - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,71.6,2023
2287,Marcelo Limachi,Química,8,1,9,PARCIAL 2,Parcial 2 de Química - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,65.0,2023
2287,Marcelo Limachi,Química,8,1,9,PARCIAL 3,Parcial 3 de Química - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,75.8,2023
2287,Marcelo Limachi,Química,8,2,9,PRÁCTICO 1,Práctico 1 de Química - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,77.7,2023
2287,Marcelo Limachi,Química,8,2,9,PRÁCTICO 2,Práctico 2 de Química - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,62.7,2023
2287,Marcelo Limachi,Química,8,2,9,PRÁCTICO 3,Práctico 3 de Química - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,73.7,2023
2287,Marcelo Limachi,Química,8,2,9,PRÁCTICO 4,Práctico 4 de Química - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,86.9,2023
2287,Marcelo Limachi,Química,8,2,9,PRÁCTICO 5,Práctico 5 de Química - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,75.4,2023
2287,Marcelo Limachi,Química,8,2,9,PRÁCTICO 6,Práctico 6 de Química - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,85.1,2023
2287,Marcelo Limachi,Biología,8,1,7,PARCIAL 1,Parcial 1 de Biología - 2023,2023-02-11,2023-02-16,100.0,51.0,20.0,True,10.0,81.4,2023
2287,Marcelo Limachi,Biología,8,1,7,PARCIAL 2,Parcial 2 de Biología - 2023,2023-02-21,2023-02-26,100.0,51.0,20.0,True,10.0,89.3,2023
2287,Marcelo Limachi,Biología,8,1,7,PARCIAL 3,Parcial 3 de Biología - 2023,2023-03-03,2023-03-08,100.0,51.0,20.0,True,10.0,70.4,2023
2287,Marcelo Limachi,Biología,8,2,7,PRÁCTICO 1,Práctico 1 de Biología - 2023,2023-02-04,2023-02-08,100.0,51.0,5.0,True,10.0,56.7,2023
2287,Marcelo Limachi,Biología,8,2,7,PRÁCTICO 2,Práctico 2 de Biología - 2023,2023-02-07,2023-02-11,100.0,51.0,5.0,True,10.0,64.1,2023
2287,Marcelo Limachi,Biología,8,2,7,PRÁCTICO 3,Práctico 3 de Biología - 2023,2023-02-10,2023-02-14,100.0,51.0,5.0,True,10.0,58.6,2023
2287,Marcelo Limachi,Biología,8,2,7,PRÁCTICO 4,Práctico 4 de Biología - 2023,2023-02-13,2023-02-17,100.0,51.0,5.0,True,10.0,65.4,2023
2287,Marcelo Limachi,Biología,8,2,7,PRÁCTICO 5,Práctico 5 de Biología - 2023,2023-02-16,2023-02-20,100.0,51.0,5.0,True,10.0,65.5,2023
2287,Marcelo Limachi,Biología,8,2,7,PRÁCTICO 6,Práctico 6 de Biología - 2023,2023-02-19,2023-02-23,100.0,51.0,5.0,True,10.0,78.9,2023
2287,Marcelo Limachi,Biología,8,1,8,PARCIAL 1,Parcial 1 de Biología - 2023,2023-05-11,2023-05-16,100.0,51.0,20.0,True,10.0,66.6,2023
2287,Marcelo Limachi,Biología,8,1,8,PARCIAL 2,Parcial 2 de Biología - 2023,2023-05-21,2023-05-26,100.0,51.0,20.0,True,10.0,60.9,2023
2287,Marcelo Limachi,Biología,8,1,8,PARCIAL 3,Parcial 3 de Biología - 2023,2023-05-31,2023-06-05,100.0,51.0,20.0,True,10.0,66.9,2023
2287,Marcelo Limachi,Biología,8,2,8,PRÁCTICO 1,Práctico 1 de Biología - 2023,2023-05-04,2023-05-08,100.0,51.0,5.0,True,10.0,85.4,2023
2287,Marcelo Limachi,Biología,8,2,8,PRÁCTICO 2,Práctico 2 de Biología - 2023,2023-05-07,2023-05-11,100.0,51.0,5.0,True,10.0,60.7,2023
2287,Marcelo Limachi,Biología,8,2,8,PRÁCTICO 3,Práctico 3 de Biología - 2023,2023-05-10,2023-05-14,100.0,51.0,5.0,True,10.0,57.1,2023
2287,Marcelo Limachi,Biología,8,2,8,PRÁCTICO 4,Práctico 4 de Biología - 2023,2023-05-13,2023-05-17,100.0,51.0,5.0,True,10.0,72.3,2023
2287,Marcelo Limachi,Biología,8,2,8,PRÁCTICO 5,Práctico 5 de Biología - 2023,2023-05-16,2023-05-20,100.0,51.0,5.0,True,10.0,79.2,2023
2287,Marcelo Limachi,Biología,8,2,8,PRÁCTICO 6,Práctico 6 de Biología - 2023,2023-05-19,2023-05-23,100.0,51.0,5.0,True,10.0,80.7,2023
2287,Marcelo Limachi,Biología,8,1,9,PARCIAL 1,Parcial 1 de Biología - 2023,2023-10-11,2023-10-16,100.0,51.0,20.0,True,10.0,84.4,2023
2287,Marcelo Limachi,Biología,8,1,9,PARCIAL 2,Parcial 2 de Biología - 2023,2023-10-21,2023-10-26,100.0,51.0,20.0,True,10.0,60.4,2023
2287,Marcelo Limachi,Biología,8,1,9,PARCIAL 3,Parcial 3 de Biología - 2023,2023-10-31,2023-11-05,100.0,51.0,20.0,True,10.0,67.3,2023
2287,Marcelo Limachi,Biología,8,2,9,PRÁCTICO 1,Práctico 1 de Biología - 2023,2023-10-04,2023-10-08,100.0,51.0,5.0,True,10.0,72.2,2023
2287,Marcelo Limachi,Biología,8,2,9,PRÁCTICO 2,Práctico 2 de Biología - 2023,2023-10-07,2023-10-11,100.0,51.0,5.0,True,10.0,85.7,2023
2287,Marcelo Limachi,Biología,8,2,9,PRÁCTICO 3,Práctico 3 de Biología - 2023,2023-10-10,2023-10-14,100.0,51.0,5.0,True,10.0,86.8,2023
2287,Marcelo Limachi,Biología,8,2,9,PRÁCTICO 4,Práctico 4 de Biología - 2023,2023-10-13,2023-10-17,100.0,51.0,5.0,True,10.0,83.4,2023
2287,Marcelo Limachi,Biología,8,2,9,PRÁCTICO 5,Práctico 5 de Biología - 2023,2023-10-16,2023-10-20,100.0,51.0,5.0,True,10.0,61.6,2023
2287,Marcelo Limachi,Biología,8,2,9,PRÁCTICO 6,Práctico 6 de Biología - 2023,2023-10-19,2023-10-23,100.0,51.0,5.0,True,10.0,70.6,2023
2221,Ernesto Solis,Matemáticas,6,1,10,PARCIAL 1,Parcial 1 de Matemáticas - 2024,2024-02-11,2024-02-16,100.0,51.0,20.0,True,10.0,74.3,2024
2221,Ernesto Solis,Matemáticas,6,1,10,PARCIAL 2,Parcial 2 de Matemáticas - 2024,2024-02-21,2024-02-26,100.0,51.0,20.0,True,10.0,65.9,2024
2221,Ernesto Solis,Matemáticas,6,1,10,PARCIAL 3,Parcial 3 de Matemáticas - 2024,2024-03-02,2024-03-07,100.0,51.0,20.0,True,10.0,87.2,2024
2221,Ernesto Solis,Matemáticas,6,2,10,PRÁCTICO 1,Práctico 1 de Matemáticas - 2024,2024-02-04,2024-02-08,100.0,51.0,5.0,True,10.0,86.6,2024
2221,Ernesto Solis,Matemáticas,6,2,10,PRÁCTICO 2,Práctico 2 de Matemáticas - 2024,2024-02-07,2024-02-11,100.0,51.0,5.0,True,10.0,85.2,2024
2221,Ernesto Solis,Matemáticas,6,2,10,PRÁCTICO 3,Práctico 3 de Matemáticas - 2024,2024-02-10,2024-02-14,100.0,51.0,5.0,True,10.0,94.7,2024
2221,Ernesto Solis,Matemáticas,6,2,10,PRÁCTICO 4,Práctico 4 de Matemáticas - 2024,2024-02-13,2024-02-17,100.0,51.0,5.0,True,10.0,80.9,2024
2221,Ernesto Solis,Matemáticas,6,2,10,PRÁCTICO 5,Práctico 5 de Matemáticas - 2024,2024-02-16,2024-02-20,100.0,51.0,5.0,True,10.0,94.0,2024
2221,Ernesto Solis,Matemáticas,6,2,10,PRÁCTICO 6,Práctico 6 de Matemáticas - 2024,2024-02-19,2024-02-23,100.0,51.0,5.0,True,10.0,83.1,2024
2221,Ernesto Solis,Matemáticas,6,1,11,PARCIAL 1,Parcial 1 de Matemáticas - 2024,2024-05-11,2024-05-16,100.0,51.0,20.0,True,10.0,84.6,2024
2221,Ernesto Solis,Matemáticas,6,1,11,PARCIAL 2,Parcial 2 de Matemáticas - 2024,2024-05-21,2024-05-26,100.0,51.0,20.0,True,10.0,72.1,2024
