estudiante_codigo,estudiante_nombre,materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,fecha_registro,porcentaje_nota_final,calificacion,anio
2253,Maria Huanca,Biología,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Biología - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-04,1.8,64.6,2024
2253,Maria Huanca,Biología,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Biología - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-02-27,1.6,84.0,2024
2253,Maria Huanca,Biología,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Biología - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-04-02,2.9,73.1,2024
2253,Maria Huanca,Biología,7,3,10,PARTICIPACION 4,"Participación 4 en clase de Biología - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-03-30,1.2,86.9,2024
2253,Maria Huanca,Historia,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Historia - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-03-10,1.3,68.1,2024
2253,Maria Huanca,Historia,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Historia - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-04-17,1.6,79.2,2024
2253,Maria Huanca,Historia,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Historia - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-02-14,1.8,66.2,2024
2253,Maria Huanca,Geografía,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Geografía - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-20,1.9,69.3,2024
2253,Maria Huanca,Geografía,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Geografía - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-03-12,1.5,87.6,2024
2253,Maria Huanca,Geografía,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Geografía - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-03-18,1.1,69.4,2024
2253,Maria Huanca,Idioma Extranjero,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Idioma Extranjero - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-04-27,1.8,72.8,2024
2253,Maria Huanca,Idioma Extranjero,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Idioma Extranjero - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-03-09,1.6,65.8,2024
2253,Maria Huanca,Idioma Extranjero,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Idioma Extranjero - Primer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-02-06,2.9,76.5,2024
2253,Maria Huanca,Educación Física,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Educación Física - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-03-08,1.2,78.1,2024
2253,Maria Huanca,Educación Física,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Educación Física - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-04-08,2.3,64.0,2024
2253,Maria Huanca,Educación Física,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Educación Física - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-26,1.9,72.0,2024
2253,Maria Huanca,Educación Física,7,3,10,PARTICIPACION 4,"Participación 4 en clase de Educación Física - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-03-25,2.6,71.4,2024
2253,Maria Huanca,Artes Plásticas,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Artes Plásticas - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-09,2.8,66.4,2024
2253,Maria Huanca,Artes Plásticas,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Artes Plásticas - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-04-19,2.2,78.9,2024
2253,Maria Huanca,Artes Plásticas,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Artes Plásticas - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-04-22,1.6,61.3,2024
2253,Maria Huanca,Artes Plásticas,7,3,10,PARTICIPACION 4,"Participación 4 en clase de Artes Plásticas - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-03-10,1.4,66.0,2024
2253,Maria Huanca,Artes Plásticas,7,3,10,PARTICIPACION 5,"Participación 5 en clase de Artes Plásticas - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-04-30,1.9,81.0,2024
2253,Maria Huanca,Música,7,3,10,PARTICIPACION 1,"Participación 1 en clase de Música - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-04-13,1.0,84.6,2024
2253,Maria Huanca,Música,7,3,10,PARTICIPACION 2,"Participación 2 en clase de Música - Primer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-02-22,2.5,60.1,2024
2253,Maria Huanca,Música,7,3,10,PARTICIPACION 3,"Participación 3 en clase de Música - Primer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-02-15,2.3,83.1,2024
2253,Maria Huanca,Música,7,3,10,PARTICIPACION 4,"Participación 4 en clase de Música - Primer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-04-15,1.1,68.4,2024
2253,Maria Huanca,Matemáticas,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Matemáticas - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-09,1.5,60.7,2024
2253,Maria Huanca,Matemáticas,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Matemáticas - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-05-26,2.8,70.8,2024
2253,Maria Huanca,Matemáticas,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Matemáticas - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-08-20,1.9,70.6,2024
2253,Maria Huanca,Matemáticas,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Matemáticas - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-04,1.5,66.4,2024
2253,Maria Huanca,Matemáticas,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Matemáticas - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-05-17,1.0,80.4,2024
2253,Maria Huanca,Matemáticas,7,3,11,PARTICIPACION 6,"Participación 6 en clase de Matemáticas - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-07-02,2.9,89.0,2024
2253,Maria Huanca,Lenguaje,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Lenguaje - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-06-04,1.6,88.6,2024
2253,Maria Huanca,Lenguaje,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Lenguaje - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-06-30,2.8,72.9,2024
2253,Maria Huanca,Lenguaje,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Lenguaje - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-08-02,2.1,82.5,2024
2253,Maria Huanca,Lenguaje,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Lenguaje - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-08-07,3.0,66.1,2024
2253,Maria Huanca,Lenguaje,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Lenguaje - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-07-16,2.1,74.7,2024
2253,Maria Huanca,Física,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Física - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-12,1.8,72.8,2024
2253,Maria Huanca,Física,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Física - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-22,1.7,80.2,2024
2253,Maria Huanca,Física,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Física - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-06-12,1.6,83.1,2024
2253,Maria Huanca,Física,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Física - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-08-20,2.6,66.5,2024
2253,Maria Huanca,Física,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Física - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-05-05,1.0,80.1,2024
2253,Maria Huanca,Química,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Química - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-08-03,2.8,78.4,2024
2253,Maria Huanca,Química,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Química - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-08-22,1.2,89.5,2024
2253,Maria Huanca,Química,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Química - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-08-19,2.0,82.3,2024
2253,Maria Huanca,Química,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Química - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-07-25,1.8,63.6,2024
2253,Maria Huanca,Química,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Química - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-12,1.7,89.2,2024
2253,Maria Huanca,Biología,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Biología - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-08-31,1.5,88.4,2024
2253,Maria Huanca,Biología,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Biología - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-07-06,1.5,78.7,2024
2253,Maria Huanca,Biología,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Biología - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-05-02,1.2,72.5,2024
2253,Maria Huanca,Historia,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Historia - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-07-04,2.8,73.0,2024
2253,Maria Huanca,Historia,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Historia - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-08-18,2.5,77.2,2024
2253,Maria Huanca,Historia,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Historia - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-07-17,2.6,77.0,2024
2253,Maria Huanca,Historia,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Historia - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-06-12,2.6,85.1,2024
2253,Maria Huanca,Historia,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Historia - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-25,1.8,85.3,2024
2253,Maria Huanca,Geografía,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Geografía - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-26,1.3,65.8,2024
2253,Maria Huanca,Geografía,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Geografía - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-07-17,2.4,62.7,2024
2253,Maria Huanca,Geografía,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Geografía - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-08-17,1.4,74.0,2024
2253,Maria Huanca,Geografía,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Geografía - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-06-17,2.5,61.7,2024
2253,Maria Huanca,Geografía,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Geografía - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-10,1.5,66.3,2024
2253,Maria Huanca,Idioma Extranjero,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Idioma Extranjero - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-07-16,1.6,82.1,2024
2253,Maria Huanca,Idioma Extranjero,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Idioma Extranjero - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-08,1.2,64.8,2024
2253,Maria Huanca,Idioma Extranjero,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Idioma Extranjero - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-06-18,1.4,73.9,2024
2253,Maria Huanca,Idioma Extranjero,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Idioma Extranjero - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-23,2.0,76.8,2024
2253,Maria Huanca,Idioma Extranjero,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Idioma Extranjero - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-08-03,2.7,73.8,2024
2253,Maria Huanca,Idioma Extranjero,7,3,11,PARTICIPACION 6,"Participación 6 en clase de Idioma Extranjero - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-31,2.2,85.3,2024
2253,Maria Huanca,Educación Física,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Educación Física - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-06-08,3.0,73.4,2024
2253,Maria Huanca,Educación Física,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Educación Física - Segundo Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-08-24,2.6,65.9,2024
2253,Maria Huanca,Educación Física,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Educación Física - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-06-14,2.5,79.6,2024
2253,Maria Huanca,Educación Física,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Educación Física - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-07-08,1.8,80.3,2024
2253,Maria Huanca,Educación Física,7,3,11,PARTICIPACION 5,"Participación 5 en clase de Educación Física - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-08-27,1.8,77.1,2024
2253,Maria Huanca,Educación Física,7,3,11,PARTICIPACION 6,"Participación 6 en clase de Educación Física - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-05,1.9,63.6,2024
2253,Maria Huanca,Artes Plásticas,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Artes Plásticas - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-05-05,1.8,82.7,2024
2253,Maria Huanca,Artes Plásticas,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Artes Plásticas - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-20,1.3,72.8,2024
2253,Maria Huanca,Artes Plásticas,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Artes Plásticas - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-06-18,2.9,67.6,2024
2253,Maria Huanca,Música,7,3,11,PARTICIPACION 1,"Participación 1 en clase de Música - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-05-25,1.5,80.0,2024
2253,Maria Huanca,Música,7,3,11,PARTICIPACION 2,"Participación 2 en clase de Música - Segundo Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-07-31,2.3,81.4,2024
2253,Maria Huanca,Música,7,3,11,PARTICIPACION 3,"Participación 3 en clase de Música - Segundo Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-06-18,2.8,89.4,2024
2253,Maria Huanca,Música,7,3,11,PARTICIPACION 4,"Participación 4 en clase de Música - Segundo Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-07-29,2.8,90.0,2024
2253,Maria Huanca,Matemáticas,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Matemáticas - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-11-11,2.4,85.7,2024
2253,Maria Huanca,Matemáticas,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Matemáticas - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-10-22,1.3,79.4,2024
2253,Maria Huanca,Matemáticas,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Matemáticas - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-11-25,1.9,75.7,2024
2253,Maria Huanca,Matemáticas,7,3,12,PARTICIPACION 4,"Participación 4 en clase de Matemáticas - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-10,2.1,85.3,2024
2253,Maria Huanca,Matemáticas,7,3,12,PARTICIPACION 5,"Participación 5 en clase de Matemáticas - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-10-11,1.9,62.5,2024
2253,Maria Huanca,Lenguaje,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Lenguaje - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-10-15,2.4,77.4,2024
2253,Maria Huanca,Lenguaje,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Lenguaje - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-11-28,2.9,81.7,2024
2253,Maria Huanca,Lenguaje,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Lenguaje - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-11-27,1.2,72.5,2024
2253,Maria Huanca,Lenguaje,7,3,12,PARTICIPACION 4,"Participación 4 en clase de Lenguaje - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-30,1.2,74.4,2024
2253,Maria Huanca,Física,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Física - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-12-19,1.6,84.5,2024
2253,Maria Huanca,Física,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Física - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-20,1.6,88.4,2024
2253,Maria Huanca,Física,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Física - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-12-03,1.7,65.7,2024
2253,Maria Huanca,Física,7,3,12,PARTICIPACION 4,"Participación 4 en clase de Física - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-12-10,2.8,60.0,2024
2253,Maria Huanca,Física,7,3,12,PARTICIPACION 5,"Participación 5 en clase de Física - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-11-09,1.2,69.9,2024
2253,Maria Huanca,Química,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Química - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-12-13,1.8,87.4,2024
2253,Maria Huanca,Química,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Química - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-18,1.4,72.8,2024
2253,Maria Huanca,Química,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Química - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-12-13,2.6,81.7,2024
2253,Maria Huanca,Biología,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Biología - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-11-03,1.1,75.6,2024
2253,Maria Huanca,Biología,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Biología - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-12-08,1.5,74.9,2024
2253,Maria Huanca,Biología,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Biología - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-10-22,1.5,83.8,2024
2253,Maria Huanca,Historia,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Historia - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-31,2.9,77.3,2024
2253,Maria Huanca,Historia,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Historia - Tercer Trimestre 2024. Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",2024-10-21,1.2,84.9,2024
2253,Maria Huanca,Historia,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Historia - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-17,2.5,74.3,2024
2253,Maria Huanca,Geografía,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Geografía - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-10-17,2.3,87.5,2024
2253,Maria Huanca,Geografía,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Geografía - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-11-22,1.5,70.8,2024
2253,Maria Huanca,Geografía,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Geografía - Tercer Trimestre 2024. Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",2024-10-18,1.3,62.9,2024
2253,Maria Huanca,Idioma Extranjero,7,3,12,PARTICIPACION 1,"Participación 1 en clase de Idioma Extranjero - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-10-04,2.6,85.5,2024
2253,Maria Huanca,Idioma Extranjero,7,3,12,PARTICIPACION 2,"Participación 2 en clase de Idioma Extranjero - Tercer Trimestre 2024. Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",2024-10-09,2.2,85.6,2024
2253,Maria Huanca,Idioma Extranjero,7,3,12,PARTICIPACION 3,"Participación 3 en clase de Idioma Extranjero - Tercer Trimestre 2024. Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",2024-12-01,2.5,69.3,2024
